uf,municipio,codigo_ibge,area_do_imovel,registro_car,situacao_cadastro,condicao_cadastro,latitude,longitude,tipo_imovel_rural,modulos_fiscais,origem,descricao,data_processamento,area_de_conflito,percentual
SP,LUCÉLIA,3527405,10.7052,SP-3527405-3CF0DDE8B57342B487FA716D130CB118,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.6294473,-50.94632017,IRU,0.5348,,,,,
SP,LUCÉLIA,3527405,84.9606,SP-3527405-463E98E2278844DD9B5EA846F8F740C6,AT,EM ANÁLISE,-21.55181052,-50.96695606,IRU,4.2446,,,,,
SP,LUCÉLIA,3527405,34.4403,SP-3527405-51E6E90165A640FFA74186FE4F76C52D,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.67453894,-51.01743801,IRU,1.7206,,,,,
SP,LUCÉLIA,3527405,125.939,SP-3527405-52E5796EBD04478899D6B51583DFE6A3,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.67794827,-51.01949773,IRU,6.297,,,,,
SP,LUCÉLIA,3527405,4.8972,SP-3527405-53E5DE613FDE44698302EEA23F04843F,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.71246071,-51.03321265,IRU,0.2447,,,,,
SP,LUCÉLIA,3527405,72.0597,SP-3527405-5DEE102DFA2F4FA9AFBD3ED27203F45A,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.49111487,-50.9411262,IRU,3.6001,,,,,
SP,LUCÉLIA,3527405,31.3188,SP-3527405-68B7D2E275B244219D4A3938C811666A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.64202489,-50.99010574,IRU,1.5647,,,,,
SP,LUCÉLIA,3527405,18.8309,SP-3527405-85F9C8CEA1E44A93B3685EAF6B6EE763,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.75026648,-50.99446926,IRU,0.9408,,,,,
SP,LUCÉLIA,3527405,2.537,SP-3527405-885E6CC4D2854B369164AA5FF4117A7B,AT,EM ANÁLISE,-21.70725977,-51.0454232,IRU,0.0983,,,,,
SP,LUCÉLIA,3527405,19.1803,SP-3527405-8A1FFC98340D49F094BE1A890094A2A1,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.62631769,-50.98690269,IRU,0.9582,,,,,
SP,LUCÉLIA,3527405,19.3661,SP-3527405-935B2145B16D45ACA2A5AD62504C434E,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.68645284,-51.00774343,IRU,0.9675,,,,,
SP,LUCÉLIA,3527405,12.8332,SP-3527405-96EAD073318747B19323E59326CC7DE4,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77307575,-51.00912803,IRU,0.6411,,,,,
SP,LUCÉLIA,3527405,6.422,SP-3527405-B1715930D6FA472FB01C9D221A3C2373,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.6923534,-51.03200627,IRU,0.3208,,,,,
SP,LUCÉLIA,3527405,4.4027,SP-3527405-B69055060F3341AA8A1DBD5F84576A99,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.73355401,-51.03261626,IRU,0.22,,,,,
SP,LUCÉLIA,3527405,4.8391,SP-3527405-B69A3080F38648FF9ECDA212AA69EDCC,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.70275805,-50.99429398,IRU,0.2418,,,,,
SP,LUCÉLIA,3527405,12.9936,SP-3527405-B8E51474C2F24282906C97C53CCB4A24,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.62917254,-50.96724111,IRU,0.6497,,,,,
SP,LUCÉLIA,3527405,116.7666,SP-3527405-C79200331B3F4747B26B890621DDACE4,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.51397665,-50.95493095,IRU,5.8383,,,,,
SP,LUCÉLIA,3527405,62.902,SP-3527405-CE27086586EF4C59BD964F32A43DD890,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.76146801,-50.99617161,IRU,3.1426,,,,,
SP,LUCÉLIA,3527405,70.1665,SP-3527405-D3D0FDF734CF4BA2BD3D3EC37ED2790D,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6507845,-50.95874381,IRU,3.5055,,,,,
SP,LUCÉLIA,3527405,4.7521,SP-3527405-E0435C0F8CC242DEAAF81A99E8FE1A3E,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.74076468,-50.9980136,IRU,0.2376,,,,,
SP,LUCÉLIA,3527405,9.2105,SP-3527405-E28B7544D74544C39335EEA9B0BF3E06,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.72661067,-50.99432969,IRU,0.4605,,,,,
SP,LUCÉLIA,3527405,24.2674,SP-3527405-EAC1598664544EDEB59953E3FAE69C5A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77013453,-51.0491699,IRU,1.2124,,,,,
SP,OSVALDO CRUZ,3534609,58.0102,SP-3534609-00C45B0DC8E04E54B230CEFF9515155C,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.73736146,-50.93233769,IRU,3.2228,,,,,
SP,OSVALDO CRUZ,3534609,3.8914,SP-3534609-01F811129F4E4BE5A3359BAFA65EDA9F,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.81534828,-50.84650835,IRU,0.2162,,,,,
SP,OSVALDO CRUZ,3534609,3.3662,SP-3534609-0AB00F0302824AB3A1D073665A535197,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.80309785,-50.88030766,IRU,0.1869,,,,,
SP,OSVALDO CRUZ,3534609,2.1468,SP-3534609-11280FDE6C0E4155B7B33FE845835FC6,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.76387283,-50.91584095,IRU,0.1179,,,,,
SP,OSVALDO CRUZ,3534609,100.3247,SP-3534609-114EB4E0A51E440CB283B4DAD15FBFE8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.71016927,-50.91618783,IRU,5.5736,,,,,
SP,OSVALDO CRUZ,3534609,24.1972,SP-3534609-18DAC18901C849E78C6DB45F685DE426,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.82440067,-50.93872842,IRU,1.3432,,,,,
SP,OSVALDO CRUZ,3534609,6.0137,SP-3534609-1B3EE06ECB504D94A69A0363F571505E,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.7520494,-50.90599382,IRU,0.3341,,,,,
SP,OSVALDO CRUZ,3534609,21.4823,SP-3534609-22ADC57FE61F4E94850A9E71A0660DFF,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.74601938,-50.86333109,IRU,1.1925,,,,,
SP,OSVALDO CRUZ,3534609,5.2715,SP-3534609-2671741A731649C1B824D6769CA92F39,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.77666956,-50.90526649,IRU,0.2926,,,,,
SP,OSVALDO CRUZ,3534609,33.1092,SP-3534609-298F965D85144FFF9D38EC595BDF2444,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.71608779,-50.88957066,IRU,1.8379,,,,,
SP,OSVALDO CRUZ,3534609,7.4432,SP-3534609-2B2A1A1FAE1F454B846916D8B36AB735,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.80951432,-50.88166809,IRU,0.4132,,,,,
SP,OSVALDO CRUZ,3534609,2.9974,SP-3534609-2F0761F00010495EACCB6E5CA446F6C6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.81184503,-50.93417419,IRU,0.1665,,,,,
SP,OSVALDO CRUZ,3534609,9.8146,SP-3534609-31EB8511895943FAA0D847799D3FD73F,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.76883386,-50.9250234,IRU,0.5453,,,,,
SP,OSVALDO CRUZ,3534609,114.9217,SP-3534609-3922B3CBE7BF49629B4E2B41448D1A91,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.73502657,-50.92749879,IRU,6.3845,,,,,
SP,OSVALDO CRUZ,3534609,9.4334,SP-3534609-47E6374749024C4BBFCFB6B2BA46A354,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.72629622,-50.85782918,IRU,0.5237,,,,,
SP,OSVALDO CRUZ,3534609,15.5838,SP-3534609-4829EB2C3915468993E207E0C597000B,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.82065703,-50.94157633,IRU,0.8651,,,,,
SP,OSVALDO CRUZ,3534609,10.297,SP-3534609-4C0246C5F8804413A116123C4D5D65DC,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.76576182,-50.85609521,IRU,0.5721,,,,,
SP,OSVALDO CRUZ,3534609,74.5531,SP-3534609-4C06519B8DD141A58C3AC9572486A0F6,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.8231339,-50.8502561,IRU,4.1418,,,,,
SP,OSVALDO CRUZ,3534609,6.4609,SP-3534609-521B12A752D541BE9FB53EEEBCF5FA5C,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.63278335,-50.82825866,IRU,0.3587,,,,,
SP,OSVALDO CRUZ,3534609,82.7202,SP-3534609-5383C1F9144A44B89DD0E3962FC5B309,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6945186,-50.84888045,IRU,4.5851,,,,,
SP,OSVALDO CRUZ,3534609,5.4032,SP-3534609-57ED65B6F42A4DB9AA931810C7EA6A6D,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.71723124,-50.85900564,IRU,0.2999,,,,,
SP,OSVALDO CRUZ,3534609,23.8681,SP-3534609-5D4EC901705C48E3B84F3079A3C2AC31,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.74388056,-50.91379488,IRU,1.3249,,,,,
SP,OSVALDO CRUZ,3534609,6.4181,SP-3534609-5E73886DC5C2492E8D5438308D9DBDF5,AT,REVISADO  AGUARDANDO ANÁLISE DA REGULARIDADE AMBIENTAL,-21.77478952,-50.86996699,IRU,0.3563,,,,,
SP,OSVALDO CRUZ,3534609,4.7107,SP-3534609-640BBFA206E84462B15114336D1B7819,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.82106397,-50.85464608,IRU,0.2617,,,,,
SP,OSVALDO CRUZ,3534609,73.4522,SP-3534609-6F5FBD12207C4BC7B61566D43ECEBC3A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.6640834,-50.83451436,IRU,4.0397,,,,,
SP,OSVALDO CRUZ,3534609,4.7247,SP-3534609-738FB47C6371454A93D09EC28D33D81A,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.82471492,-50.86234947,IRU,0.2596,,,,,
SP,OSVALDO CRUZ,3534609,24.734,SP-3534609-7B3F80B8D6BC43C682E5104B1FA0FEC5,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.81877394,-50.91844682,IRU,1.373,,,,,
SP,OSVALDO CRUZ,3534609,21.0961,SP-3534609-7D4BA05879FD465B9E1E679999DB16D0,PE,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.82238749,-50.9378447,IRU,1.172,,,,,
SP,OSVALDO CRUZ,3534609,3.0848,SP-3534609-7D5BE811FCF24EEF9173672E036487F3,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.792885,-50.84488514,IRU,0.1714,,,,,
SP,OSVALDO CRUZ,3534609,7.2963,SP-3534609-8204959193F0496895B9D20CBB3390CF,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.70113326,-50.83714558,IRU,0.405,,,,,
SP,OSVALDO CRUZ,3534609,5.7282,SP-3534609-89E2B2972C16424EA3313CDA95A1492F,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.8173427,-50.87495542,IRU,0.318,,,,,
SP,OSVALDO CRUZ,3534609,4.2335,SP-3534609-8D6545A3C5474A54881F3601D77C00CB,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.79515498,-50.917592,IRU,0.235,,,,,
SP,OSVALDO CRUZ,3534609,10.7043,SP-3534609-93D265BF88A2454EBC86AB1B1297D752,PE,ANALISADO COM PENDÊNCIAS  AGUARDANDO RETIFICAÇÃO,-21.73161909,-50.91924781,IRU,0.5947,,,,,
SP,OSVALDO CRUZ,3534609,4.0501,SP-3534609-95627DBFFEC94FA4A4DB0736B55441F9,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.81501293,-50.9345212,IRU,0.225,,,,,
SP,OSVALDO CRUZ,3534609,21.6499,SP-3534609-991562AB03C345209787BB4199F003E2,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.71040174,-50.86514735,IRU,1.2018,,,,,
SP,OSVALDO CRUZ,3534609,74.3702,SP-3534609-99C58DA0E55840318EADFF5081F8B348,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.72381368,-50.84972823,IRU,4.1317,,,,,
SP,OSVALDO CRUZ,3534609,32.608,SP-3534609-A64BBB75D36F44B6BE470FF04DCEE06F,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.83851021,-50.89767443,IRU,1.8116,,,,,
SP,OSVALDO CRUZ,3534609,17.3074,SP-3534609-AC1093F276734D0CBBFCF73327924D59,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.83654468,-50.86135382,IRU,0.9608,,,,,
SP,OSVALDO CRUZ,3534609,9.5486,SP-3534609-ADED1872F0034C24860FBE88444FE552,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.80917329,-50.83483288,IRU,0.5305,,,,,
SP,OSVALDO CRUZ,3534609,4.2834,SP-3534609-B9ADD51910DA4825876B1754E7EEE1AB,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.77315713,-50.87320686,IRU,0.238,,,,,
SP,OSVALDO CRUZ,3534609,21.2377,SP-3534609-BBFDB75D088B4C7D96EF6D13CB90672D,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.74567535,-50.91439246,IRU,1.1789,,,,,
SP,OSVALDO CRUZ,3534609,259.8967,SP-3534609-BF0DC1A6448D49C8A57F38C2885B3FA2,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.75350369,-50.84382903,IRU,14.4273,,,,,
SP,OSVALDO CRUZ,3534609,3.6111,SP-3534609-C2AFAB6363054F18BE181DCF65385F52,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77154685,-50.8892253,IRU,0.2005,,,,,
SP,OSVALDO CRUZ,3534609,6.4764,SP-3534609-C682B1D3828D473A8594FA0D7A8E5FE1,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.76140326,-50.85525947,IRU,0.3595,,,,,
SP,OSVALDO CRUZ,3534609,9.0141,SP-3534609-CB1721827CAE4A089C96974AE078CC1A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.63390509,-50.83729841,IRU,0.499,,,,,
SP,OSVALDO CRUZ,3534609,24.1935,SP-3534609-CCA541AA93BB4A9B87F8085CCAF8B349,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.68530115,-50.85103187,IRU,1.3262,,,,,
SP,OSVALDO CRUZ,3534609,36.2748,SP-3534609-D16ED95CABFE4A03B91EF1432E0E222D,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.82052284,-50.93643607,IRU,2.0153,,,,,
SP,OSVALDO CRUZ,3534609,3.0815,SP-3534609-E062D34BE6864BC4BA6167B3541FB482,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.83265341,-50.8607301,IRU,0.1712,,,,,
SP,OSVALDO CRUZ,3534609,3.512,SP-3534609-E06A50C4AFEF4307B9C124E863CC17F6,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.80623096,-50.86496755,IRU,0.195,,,,,
SP,OSVALDO CRUZ,3534609,23.9444,SP-3534609-E0E4654C088E4799B17D5D76B2482962,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.67566559,-50.83688737,IRU,1.3302,,,,,
SP,OSVALDO CRUZ,3534609,4.4624,SP-3534609-E212794796E24ECB9FDF303E34EB4DA5,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.79564145,-50.91799651,IRU,0.2477,,,,,
SP,OSVALDO CRUZ,3534609,9.3644,SP-3534609-F12E071E68C94C809616CAEE7268CDC3,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.79210625,-50.90894044,IRU,0.5198,,,,,
SP,OSVALDO CRUZ,3534609,7.1554,SP-3534609-F3D676FCBC3D4B788961CC12BD01B330,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.70537124,-50.84391751,IRU,0.3972,,,,,
SP,OSVALDO CRUZ,3534609,3.3188,SP-3534609-F44EB762ABF344EA82C7B8927318012E,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.81214876,-50.92433033,IRU,0.1844,,,,,
SP,OSVALDO CRUZ,3534609,42.8122,SP-3534609-F48D3682070040A4B5CE86DA252CBEAB,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.69803602,-50.88703064,IRU,2.3785,,,,,
SP,OSVALDO CRUZ,3534609,5.7039,SP-3534609-F62E804C07284494AC1BA7BA48881079,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.76507226,-50.92601777,IRU,0.3166,,,,,
SP,OSVALDO CRUZ,3534609,24.1761,SP-3534609-FE83934EE2C443B8A19D309820C31612,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.83131963,-50.92774511,IRU,1.342,,,,,
SP,OSVALDO CRUZ,3534609,23.5839,SP-3534609-FF0B64D49C0E4FD69EAF8CFCFD1832EE,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.74395458,-50.92976681,IRU,1.3092,,,,,
SP,PARAPUÃ,3536000,6.1274,SP-3536000-01562D244C44439EA71771745B9B8F1D,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.77141091,-50.79809173,IRU,0.3401,,,,,
SP,PARAPUÃ,3536000,5.0033,SP-3536000-0786A9E5A7D04E209CF0FB4261432BA3,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75326515,-50.82221352,IRU,0.278,,,,,
SP,PARAPUÃ,3536000,12.0453,SP-3536000-09A4DD96B12C41B188DAA41127171AD6,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.84848004,-50.84311298,IRU,0.6692,,,,,
SP,PARAPUÃ,3536000,7.8501,SP-3536000-0DF60493119745E6A23CD14AA630DF23,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.86625769,-50.8290266,IRU,0.4358,,,,,
SP,PARAPUÃ,3536000,8.4296,SP-3536000-0FD87D0B0B1749F28C390B28EC5A2F1A,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.72481916,-50.83371628,IRU,0.4679,,,,,
SP,PARAPUÃ,3536000,17.4524,SP-3536000-114438367645459A846A8F49051CA8AC,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.92983265,-50.8010543,IRU,0.9696,,,,,
SP,PARAPUÃ,3536000,6.6799,SP-3536000-127ADB331C164C959924A4954DBDFB81,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.76423114,-50.79896583,IRU,0.3708,,,,,
SP,PARAPUÃ,3536000,5.0072,SP-3536000-1A4609C9587B4E1583BA9629020E4A92,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.76747132,-50.79190756,IRU,0.278,,,,,
SP,PARAPUÃ,3536000,13.0615,SP-3536000-1E96D4B0D77840D3BF92286CE5C4A55D,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.91944841,-50.91762694,IRU,0.7251,,,,,
SP,PARAPUÃ,3536000,5.7848,SP-3536000-1F6764E1B22F467FB7F6C7BA86D4D4B7,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.8264172,-50.83625398,IRU,0.3211,,,,,
SP,PARAPUÃ,3536000,26.8893,SP-3536000-205F2B5362C846CEB4F0760C0A020A4B,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.8339118,-50.75675013,IRU,1.4927,,,,,
SP,PARAPUÃ,3536000,10.9879,SP-3536000-2080848919764310945875932D8FD4F2,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.74599727,-50.82482047,IRU,0.61,,,,,
SP,PARAPUÃ,3536000,7.335,SP-3536000-2CDDDA785B7246049106F4EE53FD9898,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.84730047,-50.84692062,IRU,0.4072,,,,,
SP,PARAPUÃ,3536000,3.8395,SP-3536000-3564431B248241F0A1F9313259279862,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.78980094,-50.79653353,IRU,0.2131,,,,,
SP,PARAPUÃ,3536000,37.5195,SP-3536000-41EB4DD0EA5C4E098D3686106D8518B9,AT,ANALISADO  AGUARDANDO REGULARIZAÇÃO AMBIENTAL (LEI Nº 12.651/2012),-21.91697161,-50.93082013,IRU,2.0828,,,,,
SP,PARAPUÃ,3536000,14.4393,SP-3536000-4C288BB75F174A1E973CC933F8C02086,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012  COM ATIVOS AMBIENTAIS,-21.86546867,-50.83628039,IRU,0.8015,,,,,
SP,PARAPUÃ,3536000,49.4181,SP-3536000-4E068D9074EB48C8A6893219854FC06A,AT,EM ANÁLISE,-21.75317422,-50.78514189,IRU,2.7454,,,,,
SP,PARAPUÃ,3536000,7.1792,SP-3536000-554E21B565884AB29960629667EA9FA5,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.7839229,-50.8106306,IRU,0.3985,,,,,
SP,PARAPUÃ,3536000,126.6357,SP-3536000-55C5F4A5CDF44FC0B116C0847643F0ED,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.82704639,-50.78384462,IRU,7.0353,,,,,
SP,PARAPUÃ,3536000,27.6669,SP-3536000-588828F047CC4E7DBE5B3A9FE7A5DED7,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.85917455,-50.84236372,IRU,1.5358,,,,,
SP,PARAPUÃ,3536000,32.6184,SP-3536000-6482C0B009354A4EA6AD6F08088E37E3,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.81355427,-50.7308312,IRU,1.8116,,,,,
SP,PARAPUÃ,3536000,35.2913,SP-3536000-64CA7C39E0834283B43B3C7EFE5805F0,AT,AGUARDANDO ANÁLISE  NÃO PASSÍVEL DE REVISÃO DE DADOS,-21.90659895,-50.93005908,IRU,1.9606,,,,,
SP,PARAPUÃ,3536000,2.9124,SP-3536000-6577213F64D6434BBEC01BEFD8E6E642,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.76991775,-50.79487385,IRU,0.1618,,,,,
SP,PARAPUÃ,3536000,4.8465,SP-3536000-6A56CA4E67E44314A4122FEB964A68D7,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.79069552,-50.80106691,IRU,0.269,,,,,
SP,PARAPUÃ,3536000,6.0538,SP-3536000-6DEFD6B30A824F0A898CA49AAA826585,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.85068765,-50.83492492,IRU,0.3361,,,,,
SP,PARAPUÃ,3536000,5.0738,SP-3536000-780A166F569546779DAC20DBB9C78CF7,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.75733499,-50.8502791,IRU,0.2819,,,,,
SP,PARAPUÃ,3536000,10.394,SP-3536000-829C542036B64177BF7BF4A0A9A82D0E,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.87350143,-50.75378083,IRU,0.577,,,,,
SP,PARAPUÃ,3536000,5.5107,SP-3536000-82BF3ADF16314C2CB9CB58205053557D,AT,ANALISADO  EM CONFORMIDADE COM A LEI Nº 12.651/2012,-21.8339695,-50.73366155,IRU,0.3059,,,,,
SP,PARAPUÃ,3536000,24.3312,SP-3536000-82C8D37816EF4649895B770F011BD65C,AT,REVISADO  AGUARDANDO ANÁLISE DA EQUIPE,-21.83712859,-50.80786159,IRU,1.3507,,,,,
SP,PARAPUÃ,3536000,883.1922,SP-3536000-86D78683FC2E421CB0DA54DEAEA61AE8,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.94299305,-50.85679889,IRU,49.1304,,,,,
SP,PARAPUÃ,3536000,2.8126,SP-3536000-87A15386E8214C0F88174EE3CFC93FA3,AT,REVISADO  AGUARDANDO ACEITE PELO PROPRIETÁRIO/POSSUIDOR,-21.85464857,-50.83928558,IRU,0.1563,,,,,
